"season","season_type","week","poll","rank","school","conference","first_place_votes","points"
2008,"regular",14,"BCS Standings",18,"BYU","Mountain West",0,0
2008,"regular",14,"BCS Standings",19,"Michigan State","Big Ten",0,0
2008,"regular",14,"BCS Standings",20,"Florida State","ACC",0,0
2008,"regular",14,"BCS Standings",21,"Boston College","ACC",0,0
2008,"regular",14,"BCS Standings",22,"Georgia Tech","ACC",0,0
2008,"regular",14,"BCS Standings",23,"Oregon","Pac-10",0,0
2008,"regular",14,"BCS Standings",24,"Northwestern","Big Ten",0,0
2008,"regular",14,"BCS Standings",25,"Pittsburgh","Big East",0,0
2008,"regular",14,"Coaches Poll",1,"Alabama","SEC",56,1518
2008,"regular",14,"Coaches Poll",2,"Oklahoma","Big 12",4,1412
2008,"regular",14,"Coaches Poll",3,"Florida","SEC",1,1401
2008,"regular",14,"Coaches Poll",4,"Texas","Big 12",0,1370
2008,"regular",14,"Coaches Poll",5,"USC","Pac-10",0,1288
2008,"regular",14,"Coaches Poll",6,"Penn State","Big Ten",0,1157
2008,"regular",14,"Coaches Poll",7,"Utah","Mountain West",0,1153
2008,"regular",14,"Coaches Poll",8,"Texas Tech","Big 12",0,1073
2008,"regular",14,"Coaches Poll",9,"Boise State","Western Athletic",0,1033
2008,"regular",14,"Coaches Poll",10,"Ohio State","Big Ten",0,994
2008,"regular",14,"Coaches Poll",11,"Missouri","Big 12",0,896
2008,"regular",14,"Coaches Poll",12,"Oklahoma State","Big 12",0,858
2008,"regular",14,"Coaches Poll",13,"Georgia","SEC",0,842
2008,"regular",14,"Coaches Poll",14,"TCU","Mountain West",0,695
2008,"regular",14,"Coaches Poll",15,"Ball State","Mid-American",0,673
2008,"regular",14,"Coaches Poll",16,"Cincinnati","Big East",0,572
2008,"regular",14,"Coaches Poll",17,"Oregon State","Pac-10",0,544
2008,"regular",14,"Coaches Poll",18,"Oregon","Pac-10",0,397
2008,"regular",14,"Coaches Poll",19,"BYU","Mountain West",0,321
2008,"regular",14,"Coaches Poll",20,"Northwestern","Big Ten",0,310
2008,"regular",14,"Coaches Poll",21,"Michigan State","Big Ten",0,296
2008,"regular",14,"Coaches Poll",22,"Boston College","ACC",0,290
2008,"regular",14,"Coaches Poll",23,"Georgia Tech","ACC",0,241
2008,"regular",14,"Coaches Poll",24,"Florida State","ACC",0,204
2008,"regular",14,"Coaches Poll",25,"West Virginia","Big East",0,83
2008,"regular",15,"AP Top 25",1,"Alabama","SEC",62,0
2008,"regular",15,"AP Top 25",2,"Florida","SEC",3,0
2008,"regular",15,"AP Top 25",3,"Texas","Big 12",0,0
2008,"regular",15,"AP Top 25",4,"Oklahoma","Big 12",0,0
2008,"regular",15,"AP Top 25",5,"USC","Pac-10",0,0
2008,"regular",15,"AP Top 25",6,"Penn State","Big Ten",0,0
2008,"regular",15,"AP Top 25",7,"Utah","Mountain West",0,0
2008,"regular",15,"AP Top 25",8,"Texas Tech","Big 12",0,0
2008,"regular",15,"AP Top 25",9,"Boise State","Western Athletic",0,0
2008,"regular",15,"AP Top 25",10,"Ohio State","Big Ten",0,0
2008,"regular",15,"AP Top 25",11,"TCU","Mountain West",0,0
2008,"regular",15,"AP Top 25",12,"Ball State","Mid-American",0,0
2008,"regular",15,"AP Top 25",13,"Cincinnati","Big East",0,0
2008,"regular",15,"AP Top 25",14,"Oklahoma State","Big 12",0,0
2008,"regular",15,"AP Top 25",15,"Georgia Tech","ACC",0,0
2008,"regular",15,"AP Top 25",16,"Oregon","Pac-10",0,0
2008,"regular",15,"AP Top 25",17,"Georgia","SEC",0,0
2008,"regular",15,"AP Top 25",18,"Boston College","ACC",0,0
2008,"regular",15,"AP Top 25",19,"Missouri","Big 12",0,0
2008,"regular",15,"AP Top 25",20,"BYU","Mountain West",0,0
2008,"regular",15,"AP Top 25",21,"Michigan State","Big Ten",0,0
2008,"regular",15,"AP Top 25",22,"Ole Miss","SEC",0,0
2008,"regular",15,"AP Top 25",23,"Pittsburgh","Big East",0,0
2008,"regular",15,"AP Top 25",24,"Northwestern","Big Ten",0,0
2008,"regular",15,"AP Top 25",25,"Oregon State","Pac-10",0,0
2008,"regular",15,"BCS Standings",1,"Alabama","SEC",0,0
2008,"regular",15,"BCS Standings",2,"Oklahoma","Big 12",0,0
2008,"regular",15,"BCS Standings",3,"Texas","Big 12",0,0
2008,"regular",15,"BCS Standings",4,"Florida","SEC",0,0
2008,"regular",15,"BCS Standings",5,"USC","Pac-10",0,0
2008,"regular",15,"BCS Standings",6,"Utah","Mountain West",0,0
2008,"regular",15,"BCS Standings",7,"Texas Tech","Big 12",0,0
2008,"regular",15,"BCS Standings",8,"Penn State","Big Ten",0,0
2008,"regular",15,"BCS Standings",9,"Boise State","Western Athletic",0,0
2008,"regular",15,"BCS Standings",10,"Ohio State","Big Ten",0,0
2008,"regular",15,"BCS Standings",11,"TCU","Mountain West",0,0
2008,"regular",15,"BCS Standings",12,"Ball State","Mid-American",0,0
2008,"regular",15,"BCS Standings",13,"Cincinnati","Big East",0,0
2008,"regular",15,"BCS Standings",14,"Oklahoma State","Big 12",0,0
2008,"regular",15,"BCS Standings",15,"Georgia Tech","ACC",0,0
2008,"regular",15,"BCS Standings",16,"Georgia","SEC",0,0
2008,"regular",15,"BCS Standings",17,"Boston College","ACC",0,0
2008,"regular",15,"BCS Standings",18,"BYU","Mountain West",0,0
2008,"regular",15,"BCS Standings",19,"Oregon","Pac-10",0,0
2008,"regular",15,"BCS Standings",20,"Missouri","Big 12",0,0
2008,"regular",15,"BCS Standings",21,"Michigan State","Big Ten",0,0
2008,"regular",15,"BCS Standings",22,"Northwestern","Big Ten",0,0
2008,"regular",15,"BCS Standings",23,"Pittsburgh","Big East",0,0
2008,"regular",15,"BCS Standings",24,"Florida State","ACC",0,0
2008,"regular",15,"BCS Standings",25,"Virginia Tech","ACC",0,0
2008,"regular",15,"Coaches Poll",1,"Alabama","SEC",58,1521
2008,"regular",15,"Coaches Poll",2,"Oklahoma","Big 12",2,1397
2008,"regular",15,"Coaches Poll",3,"Texas","Big 12",0,1396
2008,"regular",15,"Coaches Poll",4,"Florida","SEC",1,1385
2008,"regular",15,"Coaches Poll",5,"USC","Pac-10",0,1298
2008,"regular",15,"Coaches Poll",6,"Penn State","Big Ten",0,1176
2008,"regular",15,"Coaches Poll",7,"Utah","Mountain West",0,1153
2008,"regular",15,"Coaches Poll",8,"Texas Tech","Big 12",0,1116
2008,"regular",15,"Coaches Poll",9,"Boise State","Western Athletic",0,1044
2008,"regular",15,"Coaches Poll",10,"Ohio State","Big Ten",0,999
2008,"regular",15,"Coaches Poll",11,"TCU","Mountain West",0,836
2008,"regular",15,"Coaches Poll",12,"Cincinnati","Big East",0,770
2008,"regular",15,"Coaches Poll",13,"Ball State","Mid-American",0,765
2008,"regular",15,"Coaches Poll",14,"Oregon","Pac-10",0,658
2008,"regular",15,"Coaches Poll",15,"Oklahoma State","Big 12",0,613
2008,"regular",15,"Coaches Poll",16,"Georgia Tech","ACC",0,590
2008,"regular",15,"Coaches Poll",17,"Missouri","Big 12",0,470
2008,"regular",15,"Coaches Poll",18,"BYU","Mountain West",0,461
2008,"regular",15,"Coaches Poll",19,"Georgia","SEC",0,440
2008,"regular",15,"Coaches Poll",20,"Boston College","ACC",0,435
2008,"regular",15,"Coaches Poll",21,"Michigan State","Big Ten",0,414
2008,"regular",15,"Coaches Poll",22,"Northwestern","Big Ten",0,333
2008,"regular",15,"Coaches Poll",23,"Pittsburgh","Big East",0,154
2008,"regular",15,"Coaches Poll",24,"Oregon State","Pac-10",0,127
2008,"regular",15,"Coaches Poll",25,"Ole Miss","SEC",0,126
2009,"regular",1,"AP Top 25",1,"Florida","SEC",58,0
2009,"regular",1,"AP Top 25",2,"Texas","Big 12",2,0
2009,"regular",1,"AP Top 25",3,"Oklahoma","Big 12",0,0
2009,"regular",1,"AP Top 25",4,"USC","Pac-10",0,0
2009,"regular",1,"AP Top 25",5,"Alabama","SEC",0,0
2009,"regular",1,"AP Top 25",6,"Ohio State","Big Ten",0,0
2009,"regular",1,"AP Top 25",7,"Virginia Tech","ACC",0,0
2009,"regular",1,"AP Top 25",8,"Ole Miss","SEC",0,0
2009,"regular",1,"AP Top 25",9,"Penn State","Big Ten",0,0
2009,"regular",1,"AP Top 25",9,"Oklahoma State","Big 12",0,0
2009,"regular",1,"AP Top 25",11,"LSU","SEC",0,0
2009,"regular",1,"AP Top 25",12,"California","Pac-10",0,0
2009,"regular",1,"AP Top 25",13,"Georgia","SEC",0,0
2009,"regular",1,"AP Top 25",14,"Boise State","Western Athletic",0,0
2009,"regular",1,"AP Top 25",15,"Georgia Tech","ACC",0,0
2009,"regular",1,"AP Top 25",16,"Oregon","Pac-10",0,0
2009,"regular",1,"AP Top 25",17,"TCU","Mountain West",0,0
2009,"regular",1,"AP Top 25",18,"Florida State","ACC",0,0
2009,"regular",1,"AP Top 25",19,"Utah","Mountain West",0,0
2009,"regular",1,"AP Top 25",20,"BYU","Mountain West",0,0
2009,"regular",1,"AP Top 25",21,"North Carolina","ACC",0,0
2009,"regular",1,"AP Top 25",22,"Iowa","Big Ten",0,0
2009,"regular",1,"AP Top 25",23,"Notre Dame","FBS Independents",0,0
2009,"regular",1,"AP Top 25",24,"Nebraska","Big 12",0,0
2009,"regular",1,"AP Top 25",25,"Kansas","Big 12",0,0
2009,"regular",1,"Coaches Poll",1,"Florida","SEC",53,1466
2009,"regular",1,"Coaches Poll",2,"Texas","Big 12",4,1386
2009,"regular",1,"Coaches Poll",3,"Oklahoma","Big 12",1,1358
2009,"regular",1,"Coaches Poll",4,"USC","Pac-10",1,1321
2009,"regular",1,"Coaches Poll",5,"Alabama","SEC",0,1134
2009,"regular",1,"Coaches Poll",6,"Ohio State","Big Ten",0,1126
2009,"regular",1,"Coaches Poll",7,"Virginia Tech","ACC",0,1020
2009,"regular",1,"Coaches Poll",8,"Penn State","Big Ten",0,988
2009,"regular",1,"Coaches Poll",9,"LSU","SEC",0,917
2009,"regular",1,"Coaches Poll",10,"Ole Miss","SEC",0,889
2009,"regular",1,"Coaches Poll",11,"Oklahoma State","Big 12",0,861
2009,"regular",1,"Coaches Poll",12,"California","Pac-10",0,711
2009,"regular",1,"Coaches Poll",13,"Georgia","SEC",0,707
2009,"regular",1,"Coaches Poll",14,"Oregon","Pac-10",0,694
2009,"regular",1,"Coaches Poll",15,"Georgia Tech","ACC",0,559
2009,"regular",1,"Coaches Poll",16,"Boise State","Western Athletic",0,542
2009,"regular",1,"Coaches Poll",17,"TCU","Mountain West",0,461
2009,"regular",1,"Coaches Poll",18,"Utah","Mountain West",0,404
2009,"regular",1,"Coaches Poll",19,"Florida State","ACC",0,371
2009,"regular",1,"Coaches Poll",20,"North Carolina","ACC",0,293
2009,"regular",1,"Coaches Poll",21,"Iowa","Big Ten",0,257
2009,"regular",1,"Coaches Poll",22,"Nebraska","Big 12",0,236
2009,"regular",1,"Coaches Poll",23,"Notre Dame","FBS Independents",0,194
2009,"regular",1,"Coaches Poll",24,"BYU","Mountain West",0,178
2009,"regular",1,"Coaches Poll",25,"Oregon State","Pac-10",0,165
2009,"regular",2,"AP Top 25",1,"Florida","SEC",56,0
2009,"regular",2,"AP Top 25",2,"Texas","Big 12",2,0
2009,"regular",2,"AP Top 25",3,"USC","Pac-10",0,0
2009,"regular",2,"AP Top 25",4,"Alabama","SEC",2,0
2009,"regular",2,"AP Top 25",5,"Oklahoma State","Big 12",0,0
2009,"regular",2,"AP Top 25",6,"Ole Miss","SEC",0,0
2009,"regular",2,"AP Top 25",7,"Penn State","Big Ten",0,0
2009,"regular",2,"AP Top 25",8,"Ohio State","Big Ten",0,0
2009,"regular",2,"AP Top 25",9,"BYU","Mountain West",0,0
2009,"regular",2,"AP Top 25",10,"California","Pac-10",0,0
2009,"regular",2,"AP Top 25",11,"LSU","SEC",0,0
2009,"regular",2,"AP Top 25",12,"Boise State","Western Athletic",0,0
2009,"regular",2,"AP Top 25",13,"Oklahoma","Big 12",0,0
2009,"regular",2,"AP Top 25",14,"Virginia Tech","ACC",0,0
2009,"regular",2,"AP Top 25",15,"Georgia Tech","ACC",0,0
2009,"regular",2,"AP Top 25",16,"TCU","Mountain West",0,0
2009,"regular",2,"AP Top 25",17,"Utah","Mountain West",0,0
2009,"regular",2,"AP Top 25",18,"Notre Dame","FBS Independents",0,0
2009,"regular",2,"AP Top 25",19,"North Carolina","ACC",0,0
2009,"regular",2,"AP Top 25",20,"Miami","ACC",0,0
2009,"regular",2,"AP Top 25",21,"Georgia","SEC",0,0
2009,"regular",2,"AP Top 25",22,"Nebraska","Big 12",0,0
2009,"regular",2,"AP Top 25",23,"Cincinnati","Big East",0,0
2009,"regular",2,"AP Top 25",24,"Kansas","Big 12",0,0
2009,"regular",2,"AP Top 25",25,"Missouri","Big 12",0,0
2009,"regular",2,"Coaches Poll",1,"Florida","SEC",56,1472
2009,"regular",2,"Coaches Poll",2,"Texas","Big 12",2,1407
2009,"regular",2,"Coaches Poll",3,"USC","Pac-10",1,1352
2009,"regular",2,"Coaches Poll",4,"Alabama","SEC",0,1299
2009,"regular",2,"Coaches Poll",5,"Penn State","Big Ten",0,1145
2009,"regular",2,"Coaches Poll",6,"Oklahoma State","Big 12",0,1114
2009,"regular",2,"Coaches Poll",7,"Ohio State","Big Ten",0,1106
2009,"regular",2,"Coaches Poll",8,"Ole Miss","SEC",0,1006
2009,"regular",2,"Coaches Poll",9,"LSU","SEC",0,977
2009,"regular",2,"Coaches Poll",10,"California","Pac-10",0,935
2009,"regular",2,"Coaches Poll",11,"Boise State","Western Athletic",0,803
2009,"regular",2,"Coaches Poll",12,"BYU","Mountain West",0,755
2009,"regular",2,"Coaches Poll",13,"Georgia Tech","ACC",0,685
2009,"regular",2,"Coaches Poll",14,"Oklahoma","Big 12",0,682
2009,"regular",2,"Coaches Poll",15,"Virginia Tech","ACC",0,633
2009,"regular",2,"Coaches Poll",16,"TCU","Mountain West",0,543
2009,"regular",2,"Coaches Poll",17,"Utah","Mountain West",0,503
2009,"regular",2,"Coaches Poll",18,"Nebraska","Big 12",0,360
2009,"regular",2,"Coaches Poll",19,"North Carolina","ACC",0,358
2009,"regular",2,"Coaches Poll",20,"Notre Dame","FBS Independents",0,335
2009,"regular",2,"Coaches Poll",21,"Georgia","SEC",0,304
2009,"regular",2,"Coaches Poll",22,"Miami","ACC",0,276
2009,"regular",2,"Coaches Poll",23,"Cincinnati","Big East",0,187
2009,"regular",2,"Coaches Poll",24,"Oregon State","Pac-10",0,169
2009,"regular",2,"Coaches Poll",25,"Kansas","Big 12",0,139
2009,"regular",3,"AP Top 25",1,"Florida","SEC",56,0
2009,"regular",3,"AP Top 25",2,"Texas","Big 12",1,0
2009,"regular",3,"AP Top 25",3,"USC","Pac-10",1,0
2009,"regular",3,"AP Top 25",4,"Alabama","SEC",2,0
2009,"regular",3,"AP Top 25",5,"Penn State","Big Ten",0,0
2009,"regular",3,"AP Top 25",5,"Ole Miss","SEC",0,0
2009,"regular",3,"AP Top 25",7,"BYU","Mountain West",0,0
2009,"regular",3,"AP Top 25",8,"California","Pac-10",0,0
2009,"regular",3,"AP Top 25",9,"LSU","SEC",0,0
2009,"regular",3,"AP Top 25",10,"Boise State","Western Athletic",0,0
2009,"regular",3,"AP Top 25",11,"Ohio State","Big Ten",0,0
2009,"regular",3,"AP Top 25",12,"Oklahoma","Big 12",0,0
2009,"regular",3,"AP Top 25",13,"Virginia Tech","ACC",0,0
2009,"regular",3,"AP Top 25",14,"Georgia Tech","ACC",0,0
2009,"regular",3,"AP Top 25",15,"TCU","Mountain West",0,0
2009,"regular",3,"AP Top 25",16,"Oklahoma State","Big 12",0,0
2009,"regular",3,"AP Top 25",17,"Cincinnati","Big East",0,0
2009,"regular",3,"AP Top 25",18,"Utah","Mountain West",0,0
2009,"regular",3,"AP Top 25",19,"Nebraska","Big 12",0,0
2009,"regular",3,"AP Top 25",20,"Miami","ACC",0,0
2009,"regular",3,"AP Top 25",21,"Houston","Conference USA",0,0
2009,"regular",3,"AP Top 25",22,"Kansas","Big 12",0,0
2009,"regular",3,"AP Top 25",23,"Georgia","SEC",0,0
2009,"regular",3,"AP Top 25",24,"North Carolina","ACC",0,0
2009,"regular",3,"AP Top 25",25,"Michigan","Big Ten",0,0
2009,"regular",3,"Coaches Poll",1,"Florida","SEC",56,1472
2009,"regular",3,"Coaches Poll",2,"Texas","Big 12",0,1399
2009,"regular",3,"Coaches Poll",3,"USC","Pac-10",3,1368
2009,"regular",3,"Coaches Poll",4,"Alabama","SEC",0,1277
2009,"regular",3,"Coaches Poll",5,"Penn State","Big Ten",0,1216
2009,"regular",3,"Coaches Poll",6,"Ole Miss","SEC",0,1060
2009,"regular",3,"Coaches Poll",7,"California","Pac-10",0,1051
2009,"regular",3,"Coaches Poll",7,"LSU","SEC",0,1051
2009,"regular",3,"Coaches Poll",9,"BYU","Mountain West",0,941
2009,"regular",3,"Coaches Poll",10,"Boise State","Western Athletic",0,913
2009,"regular",3,"Coaches Poll",11,"Ohio State","Big Ten",0,855
2009,"regular",3,"Coaches Poll",12,"Oklahoma","Big 12",0,794
2009,"regular",3,"Coaches Poll",13,"Georgia Tech","ACC",0,771
2009,"regular",3,"Coaches Poll",14,"Virginia Tech","ACC",0,709
2009,"regular",3,"Coaches Poll",15,"TCU","Mountain West",0,648
2009,"regular",3,"Coaches Poll",16,"Utah","Mountain West",0,533
2009,"regular",3,"Coaches Poll",17,"Oklahoma State","Big 12",0,485
2009,"regular",3,"Coaches Poll",18,"Nebraska","Big 12",0,471
2009,"regular",3,"Coaches Poll",19,"North Carolina","ACC",0,341
2009,"regular",3,"Coaches Poll",20,"Georgia","SEC",0,333
2009,"regular",3,"Coaches Poll",21,"Cincinnati","Big East",0,328
2009,"regular",3,"Coaches Poll",22,"Miami","ACC",0,291
2009,"regular",3,"Coaches Poll",23,"Kansas","Big 12",0,195
2009,"regular",3,"Coaches Poll",24,"Oregon State","Pac-10",0,118
2009,"regular",3,"Coaches Poll",25,"Missouri","Big 12",0,104
2009,"regular",4,"AP Top 25",1,"Florida","SEC",55,0
2009,"regular",4,"AP Top 25",2,"Texas","Big 12",2,0
2009,"regular",4,"AP Top 25",3,"Alabama","SEC",3,0
2009,"regular",4,"AP Top 25",4,"Ole Miss","SEC",0,0
2009,"regular",4,"AP Top 25",5,"Penn State","Big Ten",0,0
2009,"regular",4,"AP Top 25",6,"California","Pac-10",0,0
2009,"regular",4,"AP Top 25",7,"LSU","SEC",0,0
2009,"regular",4,"AP Top 25",8,"Boise State","Western Athletic",0,0
2009,"regular",4,"AP Top 25",9,"Miami","ACC",0,0
2009,"regular",4,"AP Top 25",10,"Oklahoma","Big 12",0,0
2009,"regular",4,"AP Top 25",11,"Virginia Tech","ACC",0,0
2009,"regular",4,"AP Top 25",12,"USC","Pac-10",0,0
2009,"regular",4,"AP Top 25",13,"Ohio State","Big Ten",0,0
2009,"regular",4,"AP Top 25",14,"Cincinnati","Big East",0,0
2009,"regular",4,"AP Top 25",15,"TCU","Mountain West",0,0
2009,"regular",4,"AP Top 25",16,"Oklahoma State","Big 12",0,0
2009,"regular",4,"AP Top 25",17,"Houston","Conference USA",0,0
2009,"regular",4,"AP Top 25",18,"Florida State","ACC",0,0
2009,"regular",4,"AP Top 25",19,"BYU","Mountain West",0,0
2009,"regular",4,"AP Top 25",20,"Kansas","Big 12",0,0
2009,"regular",4,"AP Top 25",21,"Georgia","SEC",0,0
2009,"regular",4,"AP Top 25",22,"North Carolina","ACC",0,0
2009,"regular",4,"AP Top 25",23,"Michigan","Big Ten",0,0
2009,"regular",4,"AP Top 25",24,"Washington","Pac-10",0,0
2009,"regular",4,"AP Top 25",25,"Nebraska","Big 12",0,0
2009,"regular",4,"Coaches Poll",1,"Florida","SEC",59,1475
2009,"regular",4,"Coaches Poll",2,"Texas","Big 12",0,1412
2009,"regular",4,"Coaches Poll",3,"Alabama","SEC",0,1355
2009,"regular",4,"Coaches Poll",4,"Penn State","Big Ten",0,1274
2009,"regular",4,"Coaches Poll",5,"Ole Miss","SEC",0,1182
2009,"regular",4,"Coaches Poll",6,"California","Pac-10",0,1149
2009,"regular",4,"Coaches Poll",7,"LSU","SEC",0,1122
2009,"regular",4,"Coaches Poll",8,"Boise State","Western Athletic",0,976
2009,"regular",4,"Coaches Poll",9,"Oklahoma","Big 12",0,917
2009,"regular",4,"Coaches Poll",10,"USC","Pac-10",0,905
2009,"regular",4,"Coaches Poll",11,"Ohio State","Big Ten",0,900
2009,"regular",4,"Coaches Poll",12,"Virginia Tech","ACC",0,853
2009,"regular",4,"Coaches Poll",13,"Miami","ACC",0,724
2009,"regular",4,"Coaches Poll",14,"TCU","Mountain West",0,701
2009,"regular",4,"Coaches Poll",15,"Cincinnati","Big East",0,580
2009,"regular",4,"Coaches Poll",16,"Oklahoma State","Big 12",0,576
2009,"regular",4,"Coaches Poll",17,"Georgia","SEC",0,457
2009,"regular",4,"Coaches Poll",18,"North Carolina","ACC",0,445
2009,"regular",4,"Coaches Poll",19,"Kansas","Big 12",0,381
2009,"regular",4,"Coaches Poll",20,"BYU","Mountain West",0,279
2009,"regular",4,"Coaches Poll",21,"Missouri","Big 12",0,214
2009,"regular",4,"Coaches Poll",22,"Michigan","Big Ten",0,205
2009,"regular",4,"Coaches Poll",23,"Houston","Conference USA",0,160
2009,"regular",4,"Coaches Poll",24,"Nebraska","Big 12",0,158
2009,"regular",4,"Coaches Poll",25,"Florida State","ACC",0,154
2009,"regular",5,"AP Top 25",1,"Florida","SEC",55,0
2009,"regular",5,"AP Top 25",2,"Texas","Big 12",1,0
2009,"regular",5,"AP Top 25",3,"Alabama","SEC",4,0
2009,"regular",5,"AP Top 25",4,"LSU","SEC",0,0
2009,"regular",5,"AP Top 25",5,"Boise State","Western Athletic",0,0
2009,"regular",5,"AP Top 25",6,"Virginia Tech","ACC",0,0
2009,"regular",5,"AP Top 25",7,"USC","Pac-10",0,0
2009,"regular",5,"AP Top 25",8,"Oklahoma","Big 12",0,0
2009,"regular",5,"AP Top 25",9,"Ohio State","Big Ten",0,0
2009,"regular",5,"AP Top 25",10,"Cincinnati","Big East",0,0
2009,"regular",5,"AP Top 25",11,"TCU","Mountain West",0,0
2009,"regular",5,"AP Top 25",12,"Houston","Conference USA",0,0
2009,"regular",5,"AP Top 25",13,"Iowa","Big Ten",0,0
2009,"regular",5,"AP Top 25",14,"Oklahoma State","Big 12",0,0
2009,"regular",5,"AP Top 25",15,"Penn State","Big Ten",0,0
2009,"regular",5,"AP Top 25",16,"Oregon","Pac-10",0,0
2009,"regular",5,"AP Top 25",17,"Miami","ACC",0,0
2009,"regular",5,"AP Top 25",18,"Kansas","Big 12",0,0
2009,"regular",5,"AP Top 25",18,"Georgia","SEC",0,0
2009,"regular",5,"AP Top 25",20,"BYU","Mountain West",0,0
2009,"regular",5,"AP Top 25",21,"Ole Miss","SEC",0,0
2009,"regular",5,"AP Top 25",22,"Michigan","Big Ten",0,0
2009,"regular",5,"AP Top 25",23,"Nebraska","Big 12",0,0
2009,"regular",5,"AP Top 25",24,"California","Pac-10",0,0
2009,"regular",5,"AP Top 25",25,"Georgia Tech","ACC",0,0
2009,"regular",5,"Coaches Poll",1,"Florida","SEC",58,1474
2009,"regular",5,"Coaches Poll",2,"Texas","Big 12",1,1410
2009,"regular",5,"Coaches Poll",3,"Alabama","SEC",0,1364
2009,"regular",5,"Coaches Poll",4,"LSU","SEC",0,1226
2009,"regular",5,"Coaches Poll",5,"Boise State","Western Athletic",0,1144
2009,"regular",5,"Coaches Poll",6,"Virginia Tech","ACC",0,1091
2009,"regular",5,"Coaches Poll",7,"USC","Pac-10",0,1081
2009,"regular",5,"Coaches Poll",8,"Oklahoma","Big 12",0,1055
2009,"regular",5,"Coaches Poll",9,"Ohio State","Big Ten",0,1036
2009,"regular",5,"Coaches Poll",10,"TCU","Mountain West",0,928
2009,"regular",5,"Coaches Poll",11,"Cincinnati","Big East",0,848
